description_text,workplace_address_city,driving_license_required,employment_type_label,working_hours_type_label
"Social omsorg Kommunpsykiatriska enheten.Kommunpsykiatriska enheten i Täby har i uppdrag att, utifrån socialtjänstlagen, enhetens mål och psykiatrireformens intentioner genomföra insatser i boendestöd, sysselsättning och fritidsaktiviteter i kommunen.Boendestödsgruppen söker:  BOENDEASSISTENT/MENTALSKÖTARE Heltid, med möjlighet till fast anställning efter provanställning    Arbetsuppgifter:    Att ge boendestöd och fritidsverksamhet till personer med psykiska funktionshinder              Att självständigt och i samverkan planera och genomföra arbetet tillsammans med personer som har psykiska funktionshinder Du arbetar till stor del självständigt i de boendes hemmiljö          Tillsammans med övrig personal och ledning bidra till att verksamheten utvecklas på ett positivt sätt efter de mål och riktlinjer som är uppsatta för verksamheten       Kvalifikationer:       Mentalskötarutbildning, boendestödjarutbildning, omvårdnadsutbildning med psykiatri som inriktning eller vad som kan bedömas som likvärdigt.Intresse av att arbeta utifrån ett socialpsykiatriskt perspektiv.Tidigare erfarenhet av att arbeta med personer som har psykiska funktionshinder.Du bör vara flexibel, lyhörd och kreativ i din arbetssituation samt ha god förmåga till självständigt arbete och samarbete.Körkort B                                           2006-12-01 eller enl.        183 80 Täby                     ",TÄBY,No,,Heltid
"Säljartalang = ja tack   Vi är ett ungt framgångsrikt gäng som har lyckats.  Secure Partner är ett företag som säljer special produkter till kontoret. Vår ambition är inte att vara en heltäckande leverantör utan att fungera som ett kompletteringsföretag till pappershandeln. Vårt mål är att arbeta med de mest intressanta produkterna som finns tillgängliga på marknaden.   Secure Partner arbetar med personliga besök för att kunden skall ges möjlighet att se och diskutera produkterna samt även kunna titta på personliga lösningar för dennes specifika behov av exempelvis förvaring, arkivering eller presentationsmaterial.  Nu söker vi dig som vill vara med i ett vinnande lag. Är du driven, entusiastisk och positiv, har du nu möjlighet att vara med och leda. Du behöver ingen  sälj erfarenhet, den har vi och delar vi gärna med oss av. Alla våra säljare får en gedigen utbildning genom Secure Partner Sales Academy.  Jobbar du idag med försäljning är du också välkommen att söka. Trött på sitta hemma och boka kundbesök samtidigt som du sitter och kollar på förmiddagssåpor? Vi har kontor, kollegor,  sälj chefer och ett företag som satsar på dig. Vill du ha lön efter prestation och göra karriär skall du söka.  Märk din ansökan med ""säljare""",SOLNA,No,,Heltid
"Chefsjuksköterska  sökes till Avancerad Sjukvård i Hemmet   Vi söker en chefsjuksköterska till vår Avancerade Sjukvård i Hemmet ASiH som utgår från Täby Kyrkby.Vi är ett privat företag som bedriver palliativ vård på vårdavdelning samt i hemmet.Vårt uppdrag är helt landstingsfinansierad och vårt upptagningsområde är Lidingö, Danderyd, Täby, Vallentuna, Vaxholm och Österåker.Vi arbetar främst mot Danderyds akutsjukhus och Radiumhemmet.Vi har tillgång till onkologkonsult - och smärtteam från Danderyds sjukhus.Vi har en  vårdavdelning som är belägen i Täby Kyrkby samt två ASiH  team som utgår från samma plats.Ytterliggare en ASiH grupp utgår från Lidingö.Totalt är vi ca 90 anställda.Den vi söker ska ha erfarenhet av onkologi/palliation samt ledarerfarenhet.Du kommer att ha beläggnings - och kostnadsansvar.Du kommer att vara chef för ca 20 anställda sjuksköterskor, psykosocial sjuksköterska, sjukgymnast, arbetsterapeut.Vårdavdelningen rymmer 20 patienter och varje ASiH team har plats för ca 25 patinter vardera.   Du kommer att ha tre kollegor som är chefsjuksköterskor.Du kommer att vara med i ledningsgruppen.Du kommer att vara direkt underställd verksamhetschefen.Datakunskap och körkort är ett krav.    Förenade Care AB är ett moderbolag för vård och omsorgsverksamhet.Förenade Care ägs av Forenade Service A/S Danmark.Företaget är privatägt med ca 5000 anställda.Förenade Care driver ca 25 vårdverksamheter i Sverige.Huvudkontor i Malmö och regionkontor i Stockholm.Företaget har expanderat i Stockholmsområdet under sista året.Tillträde efter överenskommelse.Sista ansökningsdag 28 oktober 2006.Ring eller e-posta så kan vi berätta mer om uppdraget!",TÄBY,No,,Heltid
"Vill du dela med dig? Vi delar med oss - varje dag!  CityMail är ett dynamiskt företag i ständig utveckling med unga och aktiva medarbetare, vilket skapar en spännande arbetsplats!   Nu behöver vi 1 ny förmåga till vårt utdelningskontor i Täby beläget på Nytorpsvägen 18.  VAD INNEBÄR ARBETET?  Du utför huvudsakligen olika postsorteringsmoment för att sedan dela ut posten till våra mottagare. Postutdelningen sker med hjälp av cykel, ibland med bil. En mindre del av arbetet består i att hantera eftersändningar/avflyttade (returhantering).   ARBETSTIDER Du börjar 07.00 och arbetar tills dagens arbetsuppgifter är slutförda. Du slutar oftast mellan kl. 14.30-17.30  TILLTRÄDE Snarast.  VEM SÖKER VI? Vi söker Dig som trivs med ett tempofyllt, ansvarsfullt och utmanande jobb. Du tränar regelbundet och ser detta jobb som en möjlighet att ytterligare förbättra din goda kondition. Ansvar för egen hälsa är viktigt då jobbet är fysiskt krävande.   Du har ett strukturerat arbetssätt vilket förutsätter en väl utvecklad administrativ förmåga.   HUR ANSÖKER DU?  Gå in på:  http://www.citymail.se/rekrytering/CityMan.aspx?CompanyID=1  VILKA ÄR VI?  CityMail hjälper företag att kommunicera med sina kunder - och att hitta nya. Med hjälp av våra olika tjänster gör vi brevlådan till en ännu effektivare och viktigare kommunikationskanal. På CityMail arbetar i dag 1 100 personer och vi ägs av Posten Norge. Varje år distribuerar vi 275 miljoner adresserade försändelser som t ex direktreklam, bankavier, kataloger, fakturor och tidskrifter.   För mer information gå in på www.citymail.se",STOCKHOLM,No,,Heltid
"Vi expanderar kraftigt och söker nu 2 utesäljare på varje ort.Vi jobbar med direktförsäljning till företag och privatkonsumenter och du åker ut på redan förbokade besök gjorda av vår egen kundbokningsavdelning.Produkten vi saluför såg dagens ljus 1914 och finns etablerad i över 70 olika länder.Den kan hantera ett 30-tal olika funktioner, så som sprutlackering, rekonditionering av bilen, massage, golvpolering, slipning samt mycket annat men den får ändå plats på ett A-4 papper.Vi söker nu nya medarbetare för omedelbar anställning inom företaget.Tidigare erfarenheter är inte nödvändig då vi internutbildar all personal från grunden.Kontoret håller på att bygga ut så det finns möjligheter att avancera ganska snabbt till arbetsledare, controller, utbildare och andra kontorstjänster.Inom kort kommer nya filialer att öppnas upp i mellan Sverige vilket leder till att vi behöver ny personal till vårt huvudkontor då anställda avancerar vidare, närmast ligger januari 2007 då tre filialer startas.Du kommer att jobba från distrikt Täby med en fem mils radie.Som säljare hos oss har du en provision på 4000:- Säljer du 5 maskiner ger det 20000:- i provision Säljer du 10 maskiner ger det 40000:- i provision  Vi söker dig som kan helst börja OMGÅENDE och har BIL & KÖRKORT  På grund av tidsbrist besvarar vi inga frågor om jobbet per telefon, men är du däremot intresserad är du välkommen att ringa eller skicka ett mail för bokning av en personlig intervju.",Norsborg,No,,Heltid
"HSB Omsorg arbetar med hemtjänst, hushållsnära tjänster, äldreboenden, bovärdinnor, resor till Mallorca och Cypern, korttidsvård utomlands, volontärer samt larm- och nattpatrullverksamhet. Vi är idag verksamma i Täby, Danderyd, Järfälla, Haninge, Huddinge, Sollentuna, Österåker och i Stockholm stad.  HSB Omsorg arbetar för att alla ska känna trygghet i boendet. Därför anpassar vi våra tjänster efter våra kunders behov, krav och förväntningar. HSB Omsorg tillhör den kooperativa HSB rörelsen och har varit verksamma sedan 1993.  Våra nyckelvärderingar är hederlighet, öppenhet, socialt ansvar och omsorg om andra. Vår belöning är Nöjda Kunder.  Till hemtjänsten i Täby söker vi nu personal till ett vikariat samt timvikarier som kan arbeta vid behov. Vi ser gärna att du har körkort.",TÄBY,No,,Deltid
"Swedsign AB, som ingår i Team Tejbrantkoncernen sedan år 2000,utvecklar, producerar och säljer flexibla skyltsystem för inom- och utomhusmiljöer. I sortimentet ingår även produktgrupperna fastighetsboxar, entretak, cykelställ och andra fastighetsanknutna produkter. Swedsign har funnits i 50 år och har 11 anställda. Försäljningen sker genom egen säljorganisation samt ett antal återförsäljare. Swedsign har sitt huvudkontor med utställning och produktion i Täby (Arninge) Vissa produkter tillverkas hos systerföretaget Team Tejbrant Produktion AB i Hultsfred.  Produktions- och skylttekniker Du kommer att ansvara för all vår text och printproduktion samt montage / applicering av denna på skyltämnet. I arbetet ingår även löpande inköp av foliematerial samt vid tillfälle stödja övrig produktion av skyltar.    Vem är du?: Du skall vara intresserad av design och gärna ha en grafisk utbildning i botten. En viktig egenskap är givetvis att ha en känsla för genuint hantverk av skyltar. Personligen skall man kunna känna stolthet i att färdigställa en produkt som är synbar offentligt för lång tid.  Vi tror att du är omkring 20-30 år och har några års erfarenhet från liknande arbetsuppgifter. Du är prestigelös och gillar att arbeta med tillsammans med andra. Dina kunskaper i svenska är flytande i tal och skrift.      Datavana är önskvärt inom områdena;  Microsoft office CorelDraw / Illustrator Photoshop Affärssystem Navision",TÄBY,No,,Heltid
"SDR Svensk Direktreklam söker nu reklamutdelare med bil. Har du egen bil & några timmar över på helgen så passa på när dessa områden är lediga. Vi kör hem reklamen till dig under tordag-fredag som du sedan ska blada & dela ut under lördag eller söndag. Du bör bo på någon av dessa orter då det är där distrikten finns. Det är i Täby, Lidingö & Vaxholm.   Välkommen med din ansökan!",TÄBY,No,,Deltid
"DELTID/NATT  Premo ansvarar för distributionen av alla prenumererade  morgontidningar i Storstockholm.   Premo söker dig som fyllt 18 år, tycker om att röra på dig och har körkort samt tillgång till bil.   Att vara tidningsbud på helgen är ett fritt och självständigt arbete.Du arbetar klockan 02.00-06.00 och får dagarna fria till annat som känns viktigt.    Vi ser fram emot din ansökan!",SOLNA,No,,Deltid
"Aleris Medilab AB är ett medicinskt laboratorieföretag som ingår i Aleriskoncernen, en av Nordens ledande aktörer inom diagnostik, vård och omsorg. Centrallaboratoriet finns i Täby norr om Stockholm. Läs gärna mer om Medilab och Aleris på vår hemsida www.medilab.se eller aleris.se  Vi söker nu till avdelningen för klinisk kemi en LEGITIMERAD BIOMEDICINSK ANALYTIKER med vana från kliniskt kemiskt laboratorium.  Vi erbjuder: - ett omväxlande arbete på ett laboratorium med brett analyssortiment som ständigt utvecklas - högt arbetstempo   - 35 arbetskamrater som för det mesta är glada och trevliga - lediga lördagar, söndagar, helgdagar - flextid  Ring, jag berättar gärna mer.",TÄBY,No,,Heltid
Vi söker två stycken timvikarier till Margretelunds förskola som kan arbeta hos oss fram i första hand till årsskiftet. Margretelunds förskola ligger i Byle i Täby kyrkby vi har 4 st avdelningar med barn i åldrarna 1-5 år.,TÄBY,No,,Heltid/Deltid
"Verksamheten personlig assistans i Täby kommun vänder sig till kunder med behov enligt LSS. Vi är ca. 350 anställda som ger stöd till kunder inom hela kommunen.   Vi söker nu en avlösare till en kille på 12 år med försenad utveckling inom alla funktionsområden samt Fragile-X. Avlösningen syftar dels till att fungera som en aktiverande insats för barnet men även som en avlastande insats för föräldrarna.  Du som söker bör vara en mogen man med lätt för att ta egna initiativ, planera aktiviteter och kunna laga enklare husmanskost. Det är viktigt att Du kan sätta klara gränser men även att Du är lekfull och humoristisk. Arbetstiden är förlagd till 3-4 eftermiddagar/kvällar i veckan, totalt 16 timmar/vecka.",TÄBY,No,,Deltid
receptionist. Lämnar förslag på lämliga sökande.,,No,,Heltid
"SolidEngineer levererar systemlösningar inom integrerad CAD, CAM & PDM teknik.En hög tekniknivå driver vår försäljning av integrerade systemlösningar baserade på SolidWorks, CAMWorks samt SmarTeam till industriföretag.Omsättningen uppgår till 50MSEK och vi är 35 anställda.Besök gärna vår hemsida www.solide.se   Applikationstekniker CAM  Som Applikationstekniker ger du telefonsupport till våra kunder på produkten CAMWorks.I arbetet ingår också att genomföra kurser och kunddemonstrationer hos existerande och potentiella kunder.Även konsultuppdrag där du implementerar CAMWorks hos kund är en del av arbetet.Placeringsort är vid vårt huvudkontor i Täby eller i Göteborg och du kommer att arbeta med företag över hela Sverige.Resor till våra lokalkontor eller kund kan därför förekomma.   Kvalifikationer  Vi söker dig som idag jobbar som produktionstekniker, beredare eller liknande och har intresse för CAM-applikationer eller IT.Vi förutsätter att du har god erfarenhet och kunskap från verkstadsindustri och att du har genomgått tekniskt gymnasium.Bra kompetens i engelska och datorvana är ett krav.   Personliga egenskaper  Rollen kräver att du är utåtriktad och serviceorienterad person med ett stort tekniskt intresse.Du bör ha en pedagogisk läggning för att kunna fungera i rollen som lärare i samband med CAM-kurser.Du trivs med ett självständigt arbete där du samverkar i ett större team.   Urval och intervjuer sker löpande.",STOCKHOLM,No,,Heltid
